"sector_id","sector_nombre","variable_id","actividad_producto_nombre","indicador","unidad_de_medida","fuente","frecuencia_nombre","cobertura_nombre","alcance_tipo","alcance_id","alcance_nombre","indice_tiempo","valor"
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2020-04-01,919.05323836277
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2020-07-01,2154.7433145261
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2004-01-01,227.84551844848
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2004-04-01,288.05234741965
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2004-07-01,360.25297262996
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2004-10-01,398.96843106784
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2005-01-01,266.02335838684
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2005-04-01,370.41362218215
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2005-07-01,497.91011738037
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2005-10-01,623.96458293787
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2006-01-01,567.26584815839
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2006-04-01,644.89541612807
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2006-07-01,574.12219958528
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2006-10-01,736.56048538529
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2007-01-01,455.71884098391
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2007-04-01,760.63677578952
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2007-07-01,811.87437095009
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2007-10-01,755.41433722269
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2008-01-01,533.10964021807
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2008-04-01,702.42198159804
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2008-07-01,722.46418541422
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2008-10-01,658.91682338171
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2009-01-01,357.95433978093
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2009-04-01,415.18142839484
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2009-07-01,536.37216007574
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2009-10-01,855.77909633424
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2010-01-01,1181.0740141596
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2010-04-01,1839.0474162577
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2010-07-01,2442.5196719449
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2010-10-01,2320.0445762298
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2011-01-01,2359.2117397345
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2011-04-01,3655.2547937812
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2011-07-01,5060.6808365323
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2011-10-01,4608.625750769
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2012-01-01,4221.2406240243
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2012-04-01,6111.8139065891
